id,"text_code",term_id,frequency,"language","create_time"
10076,"107-1_60331200_02",654,1,"CH","2020-05-12 23:39:13"
10077,"107-1_60331200_02",824,1,"CH","2020-05-12 23:39:13"
10078,"107-1_60331200_02",1049,1,"CH","2020-05-12 23:39:13"
10079,"107-1_60331200_02",1094,1,"CH","2020-05-12 23:39:13"
10080,"107-1_60331200_02",1192,19,"CH","2020-05-12 23:39:13"
10081,"107-1_60332700",107,1,"CH","2020-05-12 23:39:13"
10082,"107-1_60332700",654,3,"CH","2020-05-12 23:39:13"
10083,"107-1_60332700",1261,1,"CH","2020-05-12 23:39:13"
10084,"107-1_60332700",1267,1,"CH","2020-05-12 23:39:13"
10085,"107-1_60333100",53,8,"CH","2020-05-12 23:39:13"
10086,"107-1_60333100",124,8,"CH","2020-05-12 23:39:13"
10087,"107-1_60333100",432,1,"CH","2020-05-12 23:39:13"
10088,"107-1_60333100",824,1,"CH","2020-05-12 23:39:13"
10089,"107-1_60333100",1049,1,"CH","2020-05-12 23:39:13"
10090,"107-1_60333100",1265,7,"CH","2020-05-12 23:39:13"
10091,"107-1_60333200_01",53,3,"CH","2020-05-12 23:39:13"
10092,"107-1_60333200_01",124,3,"CH","2020-05-12 23:39:13"
10093,"107-1_60333200_01",300,1,"CH","2020-05-12 23:39:13"
10094,"107-1_60333200_01",649,2,"CH","2020-05-12 23:39:13"
10095,"107-1_60333200_01",654,1,"CH","2020-05-12 23:39:13"
10096,"107-1_60333200_01",1265,3,"CH","2020-05-12 23:39:13"
10097,"107-1_60333200_02",53,3,"CH","2020-05-12 23:39:13"
10098,"107-1_60333200_02",124,3,"CH","2020-05-12 23:39:13"
10099,"107-1_60333200_02",300,1,"CH","2020-05-12 23:39:13"
10100,"107-1_60333200_02",649,2,"CH","2020-05-12 23:39:13"
10101,"107-1_60333200_02",654,1,"CH","2020-05-12 23:39:13"
10102,"107-1_60333200_02",1265,3,"CH","2020-05-12 23:39:13"
10103,"107-1_60333600",649,1,"CH","2020-05-12 23:39:13"
10104,"107-1_60333600",654,1,"CH","2020-05-12 23:39:13"
10105,"107-1_60335500",120,1,"CH","2020-05-12 23:39:13"
10106,"107-1_60335500",467,1,"CH","2020-05-12 23:39:13"
10107,"107-1_60335500",499,1,"CH","2020-05-12 23:39:13"
10108,"107-1_60335500",693,1,"CH","2020-05-12 23:39:13"
10109,"107-1_60335500",756,1,"CH","2020-05-12 23:39:13"
10110,"107-1_60335500",991,1,"CH","2020-05-12 23:39:13"
10111,"107-1_60335710",399,2,"CH","2020-05-12 23:39:13"
10112,"107-1_60335710",803,2,"CH","2020-05-12 23:39:13"
10113,"107-1_60335710",932,2,"CH","2020-05-12 23:39:13"
10114,"107-1_60349110",107,1,"CH","2020-05-12 23:39:13"
10115,"107-1_60349110",649,1,"CH","2020-05-12 23:39:13"
10116,"107-1_60349110",654,1,"CH","2020-05-12 23:39:13"
10117,"107-1_60349110",1267,1,"CH","2020-05-12 23:39:13"
10118,"107-1_60349610_01",654,1,"CH","2020-05-12 23:39:13"
10119,"107-1_60349610_02",654,1,"CH","2020-05-12 23:39:13"
10120,"107-1_60349610_03",654,1,"CH","2020-05-12 23:39:13"
10121,"107-1_60349610_04",654,1,"CH","2020-05-12 23:39:13"
10122,"107-1_60349610_05",654,1,"CH","2020-05-12 23:39:13"
10123,"107-1_60349610_06",654,1,"CH","2020-05-12 23:39:13"
10124,"107-1_60349610_07",654,2,"CH","2020-05-12 23:39:13"
10125,"107-1_60349610_08",654,2,"CH","2020-05-12 23:39:13"
10126,"107-1_60349610_09",654,2,"CH","2020-05-12 23:39:13"
10127,"107-1_60349610_10",654,2,"CH","2020-05-12 23:39:13"
10128,"107-1_60349610_11",654,2,"CH","2020-05-12 23:39:13"
10129,"107-1_60349610_12",654,2,"CH","2020-05-12 23:39:13"
10130,"107-1_60349610_13",654,2,"CH","2020-05-12 23:39:13"
10131,"107-1_60349610_14",654,2,"CH","2020-05-12 23:39:13"
10132,"107-1_60349610_15",654,1,"CH","2020-05-12 23:39:13"
10133,"107-1_60500110",1223,2,"CH","2020-05-12 23:39:13"
10134,"107-1_60500220",547,1,"CH","2020-05-12 23:39:13"
10135,"107-1_60500220",1401,1,"CH","2020-05-12 23:39:13"
10136,"107-1_60500330_02",53,1,"CH","2020-05-12 23:39:13"
10137,"107-1_60500330_02",124,1,"CH","2020-05-12 23:39:13"
10138,"107-1_60500330_02",277,4,"CH","2020-05-12 23:39:13"
10139,"107-1_60500330_02",399,1,"CH","2020-05-12 23:39:13"
10140,"107-1_60500330_02",481,3,"CH","2020-05-12 23:39:13"
10141,"107-1_60500330_02",760,4,"CH","2020-05-12 23:39:13"
10142,"107-1_60500330_02",803,1,"CH","2020-05-12 23:39:13"
10143,"107-1_60500330_02",932,1,"CH","2020-05-12 23:39:13"
10144,"107-1_60500330_02",1261,1,"CH","2020-05-12 23:39:13"
10145,"107-1_60500330_02",1268,1,"CH","2020-05-12 23:39:13"
10146,"107-1_60500330_02",1377,4,"CH","2020-05-12 23:39:13"
10147,"107-1_60510210",47,1,"CH","2020-05-12 23:39:13"
10148,"107-1_60510210",581,1,"CH","2020-05-12 23:39:13"
10149,"107-1_60510210",615,7,"CH","2020-05-12 23:39:13"
10150,"107-1_60510210",652,1,"CH","2020-05-12 23:39:13"
10151,"107-1_60510210",742,1,"CH","2020-05-12 23:39:13"
10152,"107-1_60510210",777,7,"CH","2020-05-12 23:39:13"
10153,"107-1_60520010",53,1,"CH","2020-05-12 23:39:13"
10154,"107-1_60520010",124,1,"CH","2020-05-12 23:39:13"
10155,"107-1_60520010",547,3,"CH","2020-05-12 23:39:13"
10156,"107-1_60520010",1223,3,"CH","2020-05-12 23:39:13"
10157,"107-1_60520010",1251,3,"CH","2020-05-12 23:39:13"
10158,"107-1_60520310",47,1,"CH","2020-05-12 23:39:13"
10159,"107-1_60520310",53,2,"CH","2020-05-12 23:39:13"
10160,"107-1_60520310",58,1,"CH","2020-05-12 23:39:13"
10161,"107-1_60520310",124,2,"CH","2020-05-12 23:39:13"
10162,"107-1_60520310",399,1,"CH","2020-05-12 23:39:13"
10163,"107-1_60520310",481,3,"CH","2020-05-12 23:39:13"
10164,"107-1_60520310",649,1,"CH","2020-05-12 23:39:13"
10165,"107-1_60520310",803,1,"CH","2020-05-12 23:39:13"
10166,"107-1_60520310",932,1,"CH","2020-05-12 23:39:13"
10167,"107-1_60520310",953,1,"CH","2020-05-12 23:39:13"
10168,"107-1_60520310",1201,1,"CH","2020-05-12 23:39:13"
10169,"107-1_60520310",1251,4,"CH","2020-05-12 23:39:13"
10170,"107-1_60520310",1261,3,"CH","2020-05-12 23:39:13"
10171,"107-1_60520310",1269,1,"CH","2020-05-12 23:39:13"
10172,"107-1_60520310",1272,6,"CH","2020-05-12 23:39:13"
10173,"107-1_60525700",481,16,"CH","2020-05-12 23:39:13"
10174,"107-1_60525700",654,1,"CH","2020-05-12 23:39:13"
10175,"107-1_60525700",1251,1,"CH","2020-05-12 23:39:13"
10176,"107-1_60525700",1268,2,"CH","2020-05-12 23:39:13"
10177,"107-1_60525700",1272,4,"CH","2020-05-12 23:39:13"
10178,"107-1_60525900",399,1,"CH","2020-05-12 23:39:13"
10179,"107-1_60525900",458,1,"CH","2020-05-12 23:39:13"
10180,"107-1_60525900",803,1,"CH","2020-05-12 23:39:13"
10181,"107-1_60525900",832,10,"CH","2020-05-12 23:39:13"
10182,"107-1_60525900",932,1,"CH","2020-05-12 23:39:13"
10183,"107-1_60525900",1057,1,"CH","2020-05-12 23:39:13"
10184,"107-1_60525900",1243,1,"CH","2020-05-12 23:39:13"
10185,"107-1_60525900",1251,2,"CH","2020-05-12 23:39:13"
10186,"107-1_60526000",53,1,"CH","2020-05-12 23:39:13"
10187,"107-1_60526000",68,1,"CH","2020-05-12 23:39:13"
10188,"107-1_60526000",124,1,"CH","2020-05-12 23:39:13"
10189,"107-1_60526000",481,2,"CH","2020-05-12 23:39:13"
10190,"107-1_60526000",615,1,"CH","2020-05-12 23:39:13"
10191,"107-1_60526000",777,1,"CH","2020-05-12 23:39:13"
10192,"107-1_60526000",952,1,"CH","2020-05-12 23:39:13"
10193,"107-1_60526000",953,2,"CH","2020-05-12 23:39:13"
10194,"107-1_60526000",1233,1,"CH","2020-05-12 23:39:13"
10195,"107-1_60526000",1242,1,"CH","2020-05-12 23:39:13"
10196,"107-1_60526000",1248,1,"CH","2020-05-12 23:39:13"
10197,"107-1_60526000",1251,3,"CH","2020-05-12 23:39:13"
10198,"107-1_60526100_01",481,6,"CH","2020-05-12 23:39:13"
10199,"107-1_60526100_02",481,6,"CH","2020-05-12 23:39:13"
10200,"107-1_60526210_02",1251,1,"CH","2020-05-12 23:39:13"
10201,"107-1_60526210_03",654,1,"CH","2020-05-12 23:39:13"
10202,"107-1_60530430",47,1,"CH","2020-05-12 23:39:13"
10203,"107-1_60530430",499,4,"CH","2020-05-12 23:39:13"
10204,"107-1_60530430",547,1,"CH","2020-05-12 23:39:13"
10205,"107-1_60530430",649,5,"CH","2020-05-12 23:39:13"
10206,"107-1_60530430",793,1,"CH","2020-05-12 23:39:13"
10207,"107-1_60530430",1223,2,"CH","2020-05-12 23:39:13"
10208,"107-1_60530430",1251,1,"CH","2020-05-12 23:39:13"
10209,"107-1_60530610",53,1,"CH","2020-05-12 23:39:13"
10210,"107-1_60530610",124,1,"CH","2020-05-12 23:39:13"
10211,"107-1_60530610",186,2,"CH","2020-05-12 23:39:13"
10212,"107-1_60530610",399,1,"CH","2020-05-12 23:39:13"
10213,"107-1_60530610",432,1,"CH","2020-05-12 23:39:13"
10214,"107-1_60530610",755,2,"CH","2020-05-12 23:39:13"
10215,"107-1_60530610",803,1,"CH","2020-05-12 23:39:13"
10216,"107-1_60530610",824,1,"CH","2020-05-12 23:39:13"
10217,"107-1_60530610",932,1,"CH","2020-05-12 23:39:13"
10218,"107-1_60530610",953,2,"CH","2020-05-12 23:39:13"
10219,"107-1_60530610",1049,1,"CH","2020-05-12 23:39:13"
10220,"107-1_60530610",1233,2,"CH","2020-05-12 23:39:13"
10221,"107-1_60530610",1251,7,"CH","2020-05-12 23:39:13"
10222,"107-1_60530700_01",47,2,"CH","2020-05-12 23:39:13"
10223,"107-1_60530700_01",297,1,"CH","2020-05-12 23:39:13"
10224,"107-1_60530700_01",481,2,"CH","2020-05-12 23:39:13"
10225,"107-1_60530700_01",649,2,"CH","2020-05-12 23:39:13"
10226,"107-1_60530700_01",1251,14,"CH","2020-05-12 23:39:13"
10227,"107-1_60530700_01",1259,6,"CH","2020-05-12 23:39:13"
10228,"107-1_60530700_02",53,1,"CH","2020-05-12 23:39:13"
10229,"107-1_60530700_02",124,1,"CH","2020-05-12 23:39:13"
10230,"107-1_60530700_02",581,1,"CH","2020-05-12 23:39:13"
10231,"107-1_60530700_02",652,1,"CH","2020-05-12 23:39:13"
10232,"107-1_60530700_02",742,1,"CH","2020-05-12 23:39:13"
10233,"107-1_60530700_02",1251,8,"CH","2020-05-12 23:39:13"
10234,"107-1_60530700_02",1259,5,"CH","2020-05-12 23:39:13"
10235,"107-1_60530800_01",53,1,"CH","2020-05-12 23:39:13"
10236,"107-1_60530800_01",124,1,"CH","2020-05-12 23:39:13"
10237,"107-1_60530800_01",547,3,"CH","2020-05-12 23:39:13"
10238,"107-1_60530800_01",1223,3,"CH","2020-05-12 23:39:13"
10239,"107-1_60530800_01",1251,3,"CH","2020-05-12 23:39:13"
10240,"107-1_60532300",481,5,"CH","2020-05-12 23:39:13"
10241,"107-1_60535500",68,1,"CH","2020-05-12 23:39:13"
10242,"107-1_60535500",481,1,"CH","2020-05-12 23:39:13"
10243,"107-1_60535500",574,2,"CH","2020-05-12 23:39:13"
10244,"107-1_60535500",646,2,"CH","2020-05-12 23:39:13"
10245,"107-1_60535500",952,1,"CH","2020-05-12 23:39:13"
10246,"107-1_60535500",954,2,"CH","2020-05-12 23:39:13"
10247,"107-1_60535710",68,1,"CH","2020-05-12 23:39:13"
10248,"107-1_60535710",481,1,"CH","2020-05-12 23:39:13"
10249,"107-1_60535710",574,2,"CH","2020-05-12 23:39:13"
10250,"107-1_60535710",646,2,"CH","2020-05-12 23:39:13"
10251,"107-1_60535710",952,1,"CH","2020-05-12 23:39:13"
10252,"107-1_60535710",954,2,"CH","2020-05-12 23:39:13"
10253,"107-1_60539400",53,1,"CH","2020-05-12 23:39:13"
10254,"107-1_60539400",124,1,"CH","2020-05-12 23:39:13"
10255,"107-1_60539400",555,1,"CH","2020-05-12 23:39:13"
10256,"107-1_60539400",615,1,"CH","2020-05-12 23:39:13"
10257,"107-1_60539400",710,1,"CH","2020-05-12 23:39:13"
10258,"107-1_60539400",777,1,"CH","2020-05-12 23:39:13"
10259,"107-1_60539400",1115,8,"CH","2020-05-12 23:39:13"
10260,"107-1_60539400",1206,8,"CH","2020-05-12 23:39:13"
10261,"107-1_60539400",1251,2,"CH","2020-05-12 23:39:13"
10262,"107-1_60539460_01",47,2,"CH","2020-05-12 23:39:13"
10263,"107-1_60539460_01",481,1,"CH","2020-05-12 23:39:13"
10264,"107-1_60539460_01",840,2,"CH","2020-05-12 23:39:13"
10265,"107-1_60539460_01",1115,13,"CH","2020-05-12 23:39:13"
10266,"107-1_60539460_01",1206,13,"CH","2020-05-12 23:39:13"
10267,"107-1_60539460_01",1223,2,"CH","2020-05-12 23:39:13"
10268,"107-1_60539460_01",1242,4,"CH","2020-05-12 23:39:13"
10269,"107-1_60539460_01",1251,11,"CH","2020-05-12 23:39:13"
10270,"107-1_60539460_01",1261,2,"CH","2020-05-12 23:39:13"
10271,"107-1_60539460_02",47,2,"CH","2020-05-12 23:39:13"
10272,"107-1_60539460_02",481,1,"CH","2020-05-12 23:39:13"
10273,"107-1_60539460_02",840,2,"CH","2020-05-12 23:39:13"
10274,"107-1_60539460_02",1115,13,"CH","2020-05-12 23:39:13"
10275,"107-1_60539460_02",1206,13,"CH","2020-05-12 23:39:13"
10276,"107-1_60539460_02",1223,2,"CH","2020-05-12 23:39:13"
10277,"107-1_60539460_02",1242,4,"CH","2020-05-12 23:39:13"
10278,"107-1_60539460_02",1251,11,"CH","2020-05-12 23:39:13"
10279,"107-1_60539460_02",1261,2,"CH","2020-05-12 23:39:13"
10280,"107-1_60539460_03",47,2,"CH","2020-05-12 23:39:13"
10281,"107-1_60539460_03",481,1,"CH","2020-05-12 23:39:13"
10282,"107-1_60539460_03",840,2,"CH","2020-05-12 23:39:13"
10283,"107-1_60539460_03",1115,13,"CH","2020-05-12 23:39:13"
10284,"107-1_60539460_03",1206,13,"CH","2020-05-12 23:39:13"
10285,"107-1_60539460_03",1223,2,"CH","2020-05-12 23:39:13"
10286,"107-1_60539460_03",1242,4,"CH","2020-05-12 23:39:13"
10287,"107-1_60539460_03",1251,11,"CH","2020-05-12 23:39:13"
10288,"107-1_60539460_03",1261,2,"CH","2020-05-12 23:39:13"
10289,"107-1_60539460_04",47,2,"CH","2020-05-12 23:39:13"
10290,"107-1_60539460_04",481,1,"CH","2020-05-12 23:39:13"
10291,"107-1_60539460_04",840,2,"CH","2020-05-12 23:39:13"
10292,"107-1_60539460_04",1115,13,"CH","2020-05-12 23:39:13"
10293,"107-1_60539460_04",1206,13,"CH","2020-05-12 23:39:13"
10294,"107-1_60539460_04",1223,2,"CH","2020-05-12 23:39:13"
10295,"107-1_60539460_04",1242,4,"CH","2020-05-12 23:39:13"
10296,"107-1_60539460_04",1251,11,"CH","2020-05-12 23:39:13"
10297,"107-1_60539460_04",1261,2,"CH","2020-05-12 23:39:13"
10298,"107-1_60539520",547,1,"CH","2020-05-12 23:39:13"
10299,"107-1_60539520",654,5,"CH","2020-05-12 23:39:13"
10300,"107-1_60539520",1251,1,"CH","2020-05-12 23:39:13"
10301,"107-1_60539560",47,3,"CH","2020-05-12 23:39:13"
10302,"107-1_60539560",581,1,"CH","2020-05-12 23:39:13"
10303,"107-1_60539560",652,1,"CH","2020-05-12 23:39:13"
10304,"107-1_60539560",742,1,"CH","2020-05-12 23:39:13"
10305,"107-1_60539560",1057,1,"CH","2020-05-12 23:39:13"
10306,"107-1_60539560",1223,3,"CH","2020-05-12 23:39:13"
10307,"107-1_60539560",1251,7,"CH","2020-05-12 23:39:13"
10308,"107-1_60539570",953,10,"CH","2020-05-12 23:39:13"
10309,"107-1_60539570",1251,5,"CH","2020-05-12 23:39:13"
10310,"107-1_60539570",1259,2,"CH","2020-05-12 23:39:13"
10311,"107-1_60542730",120,1,"CH","2020-05-12 23:39:13"
10312,"107-1_60542730",277,1,"CH","2020-05-12 23:39:13"
10313,"107-1_60542730",399,1,"CH","2020-05-12 23:39:13"
10314,"107-1_60542730",654,1,"CH","2020-05-12 23:39:13"
10315,"107-1_60542730",760,1,"CH","2020-05-12 23:39:13"
10316,"107-1_60542730",803,1,"CH","2020-05-12 23:39:13"
10317,"107-1_60542730",932,1,"CH","2020-05-12 23:39:13"
10318,"107-1_60542730",953,1,"CH","2020-05-12 23:39:13"
10319,"107-1_60542730",1251,2,"CH","2020-05-12 23:39:13"
10320,"107-1_60542730",1261,1,"CH","2020-05-12 23:39:13"
10321,"107-1_60542730",1377,1,"CH","2020-05-12 23:39:13"
10322,"107-1_60543830",47,2,"CH","2020-05-12 23:39:13"
10323,"107-1_60543830",58,2,"CH","2020-05-12 23:39:13"
10324,"107-1_60543830",399,11,"CH","2020-05-12 23:39:13"
10325,"107-1_60543830",412,1,"CH","2020-05-12 23:39:13"
10326,"107-1_60543830",638,1,"CH","2020-05-12 23:39:13"
10327,"107-1_60543830",649,1,"CH","2020-05-12 23:39:13"
10328,"107-1_60543830",793,1,"CH","2020-05-12 23:39:13"
10329,"107-1_60543830",803,11,"CH","2020-05-12 23:39:13"
10330,"107-1_60543830",832,1,"CH","2020-05-12 23:39:13"
10331,"107-1_60543830",932,11,"CH","2020-05-12 23:39:13"
10332,"107-1_60543830",1000,2,"CH","2020-05-12 23:39:13"
10333,"107-1_60543830",1192,7,"CH","2020-05-12 23:39:13"
10334,"107-1_60543830",1201,2,"CH","2020-05-12 23:39:13"
10335,"107-1_60543830",1243,3,"CH","2020-05-12 23:39:13"
10336,"107-1_60543830",1251,3,"CH","2020-05-12 23:39:13"
10337,"107-1_60543830",1341,1,"CH","2020-05-12 23:39:13"
10338,"107-1_60549110_02",47,1,"CH","2020-05-12 23:39:13"
10339,"107-1_60549110_02",53,2,"CH","2020-05-12 23:39:13"
10340,"107-1_60549110_02",124,2,"CH","2020-05-12 23:39:13"
10341,"107-1_60549110_02",654,1,"CH","2020-05-12 23:39:13"
10342,"107-1_60549110_02",1251,1,"CH","2020-05-12 23:39:13"
10343,"107-1_60549110_04",654,2,"CH","2020-05-12 23:39:13"
10344,"107-1_60549110_04",1223,2,"CH","2020-05-12 23:39:13"
10345,"107-1_60549110_05",1251,1,"CH","2020-05-12 23:39:13"
10346,"107-1_60549501_35",654,8,"CH","2020-05-12 23:39:13"
10347,"107-1_60549501_42",654,8,"CH","2020-05-12 23:39:13"
10348,"107-1_60549501_50",654,8,"CH","2020-05-12 23:39:13"
10349,"107-1_60549501_53",654,8,"CH","2020-05-12 23:39:13"
10350,"107-1_60549501_56",654,8,"CH","2020-05-12 23:39:13"
10351,"107-1_60549501_57",654,8,"CH","2020-05-12 23:39:13"
10352,"107-1_60549501_58",654,8,"CH","2020-05-12 23:39:13"
10353,"107-1_60549501_59",654,8,"CH","2020-05-12 23:39:13"
10354,"107-1_60549501_60",654,8,"CH","2020-05-12 23:39:13"
10355,"107-1_60549501_62",654,8,"CH","2020-05-12 23:39:13"
10356,"107-1_60549501_63",654,8,"CH","2020-05-12 23:39:13"
10357,"107-1_60549501_64",654,8,"CH","2020-05-12 23:39:13"
10358,"107-1_60549501_67",654,8,"CH","2020-05-12 23:39:13"
10359,"107-1_60549501_70",654,8,"CH","2020-05-12 23:39:13"
10360,"107-1_60549501_73",654,8,"CH","2020-05-12 23:39:13"
10361,"107-1_60549501_74",654,8,"CH","2020-05-12 23:39:13"
10362,"107-1_60549501_75",654,5,"CH","2020-05-12 23:39:13"
10363,"107-1_60549501_77",654,8,"CH","2020-05-12 23:39:13"
10364,"107-1_60549501_79",654,8,"CH","2020-05-12 23:39:13"
10365,"107-1_60600110_01",53,1,"CH","2020-05-12 23:39:13"
10366,"107-1_60600110_01",124,1,"CH","2020-05-12 23:39:13"
10367,"107-1_60600110_01",277,1,"CH","2020-05-12 23:39:13"
10368,"107-1_60600110_01",547,1,"CH","2020-05-12 23:39:13"
10369,"107-1_60600110_01",581,1,"CH","2020-05-12 23:39:13"
10370,"107-1_60600110_01",648,1,"CH","2020-05-12 23:39:13"
10371,"107-1_60600110_01",652,1,"CH","2020-05-12 23:39:13"
10372,"107-1_60600110_01",742,1,"CH","2020-05-12 23:39:13"
10373,"107-1_60600110_01",760,1,"CH","2020-05-12 23:39:13"
10374,"107-1_60600110_01",1377,1,"CH","2020-05-12 23:39:13"
10375,"107-1_60620020",654,1,"CH","2020-05-12 23:39:13"
10376,"107-1_606213A0",120,1,"CH","2020-05-12 23:39:13"
10377,"107-1_60625400",120,2,"CH","2020-05-12 23:39:13"
10378,"107-1_60632200",68,1,"CH","2020-05-12 23:39:13"
10379,"107-1_60632200",118,1,"CH","2020-05-12 23:39:13"
10380,"107-1_60632200",120,1,"CH","2020-05-12 23:39:13"
10381,"107-1_60632200",399,1,"CH","2020-05-12 23:39:13"
10382,"107-1_60632200",803,1,"CH","2020-05-12 23:39:13"
10383,"107-1_60632200",932,1,"CH","2020-05-12 23:39:13"
10384,"107-1_60632200",952,1,"CH","2020-05-12 23:39:13"
10385,"107-1_60632300",633,1,"CH","2020-05-12 23:39:13"
10386,"107-1_60636700",649,2,"CH","2020-05-12 23:39:13"
10387,"107-1_60636700",654,1,"CH","2020-05-12 23:39:13"
10388,"107-1_60636700",729,1,"CH","2020-05-12 23:39:13"
10389,"107-1_60637100",120,1,"CH","2020-05-12 23:39:13"
10390,"107-1_60637100",649,2,"CH","2020-05-12 23:39:13"
10391,"107-1_60637100",1265,1,"CH","2020-05-12 23:39:13"
10392,"107-1_60637200",649,1,"CH","2020-05-12 23:39:13"
10393,"107-1_60637200",1265,1,"CH","2020-05-12 23:39:13"
10394,"107-1_60640200",649,1,"CH","2020-05-12 23:39:13"
10395,"107-1_60640200",1242,1,"CH","2020-05-12 23:39:13"
10396,"107-1_60644900",50,9,"CH","2020-05-12 23:39:13"
10397,"107-1_60644900",68,2,"CH","2020-05-12 23:39:13"
10398,"107-1_60644900",615,3,"CH","2020-05-12 23:39:13"
10399,"107-1_60644900",654,1,"CH","2020-05-12 23:39:13"
10400,"107-1_60644900",681,1,"CH","2020-05-12 23:39:13"
10401,"107-1_60644900",756,1,"CH","2020-05-12 23:39:13"
10402,"107-1_60644900",777,3,"CH","2020-05-12 23:39:13"
10403,"107-1_60644900",902,1,"CH","2020-05-12 23:39:13"
10404,"107-1_60644900",952,2,"CH","2020-05-12 23:39:13"
10405,"107-1_60644900",991,1,"CH","2020-05-12 23:39:13"
10406,"107-1_60644900",1233,1,"CH","2020-05-12 23:39:13"
10407,"107-1_60644900",1242,17,"CH","2020-05-12 23:39:13"
10408,"107-1_60645000",1242,5,"CH","2020-05-12 23:39:13"
10409,"107-1_60645000",1268,2,"CH","2020-05-12 23:39:13"
10410,"107-1_60645400",68,5,"CH","2020-05-12 23:39:13"
10411,"107-1_60645400",547,2,"CH","2020-05-12 23:39:13"
10412,"107-1_60645400",952,5,"CH","2020-05-12 23:39:13"
10413,"107-1_60645400",1242,6,"CH","2020-05-12 23:39:13"
10414,"107-1_60649000_08",1242,3,"CH","2020-05-12 23:39:13"
10415,"107-1_60649000_15",120,2,"CH","2020-05-12 23:39:13"
10416,"107-1_60649000_15",1242,3,"CH","2020-05-12 23:39:13"
10417,"107-1_60649000_16",120,2,"CH","2020-05-12 23:39:13"
10418,"107-1_60649000_16",1242,3,"CH","2020-05-12 23:39:13"
10419,"107-1_60661010",120,1,"CH","2020-05-12 23:39:13"
10420,"107-1_60661010",654,1,"CH","2020-05-12 23:39:13"
10421,"107-1_60661021",615,3,"CH","2020-05-12 23:39:13"
10422,"107-1_60661021",654,1,"CH","2020-05-12 23:39:13"
10423,"107-1_60661021",777,3,"CH","2020-05-12 23:39:13"
10424,"107-1_60661021",1242,5,"CH","2020-05-12 23:39:13"
10425,"107-1_60661301",1242,6,"CH","2020-05-12 23:39:13"
10426,"107-1_60662040",118,1,"CH","2020-05-12 23:39:13"
10427,"107-1_60662040",681,1,"CH","2020-05-12 23:39:13"
10428,"107-1_60662040",902,1,"CH","2020-05-12 23:39:13"
10429,"107-1_60662040",1242,2,"CH","2020-05-12 23:39:13"
10430,"107-1_60663020",120,4,"CH","2020-05-12 23:39:13"
10431,"107-1_60663020",1242,4,"CH","2020-05-12 23:39:13"
10432,"107-1_60663030",120,4,"CH","2020-05-12 23:39:13"
10433,"107-1_60663030",649,1,"CH","2020-05-12 23:39:13"
10434,"107-1_60663030",1242,2,"CH","2020-05-12 23:39:13"
10435,"107-1_60663080",53,8,"CH","2020-05-12 23:39:13"
10436,"107-1_60663080",68,2,"CH","2020-05-12 23:39:13"
10437,"107-1_60663080",124,8,"CH","2020-05-12 23:39:13"
10438,"107-1_60663080",654,1,"CH","2020-05-12 23:39:13"
10439,"107-1_60663080",952,2,"CH","2020-05-12 23:39:13"
10440,"107-1_60663080",1093,1,"CH","2020-05-12 23:39:13"
10441,"107-1_60663080",1242,4,"CH","2020-05-12 23:39:13"
10442,"107-1_60664010",8,1,"CH","2020-05-12 23:39:13"
10443,"107-1_60664010",67,1,"CH","2020-05-12 23:39:13"
10444,"107-1_60664010",568,1,"CH","2020-05-12 23:39:13"
10445,"107-1_60664010",645,1,"CH","2020-05-12 23:39:13"
10446,"107-1_60664010",649,1,"CH","2020-05-12 23:39:13"
10447,"107-1_60664010",654,10,"CH","2020-05-12 23:39:13"
10448,"107-1_60664010",657,3,"CH","2020-05-12 23:39:13"
10449,"107-1_60664010",720,1,"CH","2020-05-12 23:39:13"
10450,"107-1_60664010",1242,11,"CH","2020-05-12 23:39:13"
10451,"107-1_60664010",1309,1,"CH","2020-05-12 23:39:13"
10452,"107-1_60664030",649,8,"CH","2020-05-12 23:39:13"
10453,"107-1_60710100",47,1,"CH","2020-05-12 23:39:13"
10454,"107-1_60710100",53,2,"CH","2020-05-12 23:39:13"
10455,"107-1_60710100",63,1,"CH","2020-05-12 23:39:13"
10456,"107-1_60710100",68,1,"CH","2020-05-12 23:39:13"
10457,"107-1_60710100",84,1,"CH","2020-05-12 23:39:13"
10458,"107-1_60710100",107,9,"CH","2020-05-12 23:39:13"
10459,"107-1_60710100",124,2,"CH","2020-05-12 23:39:13"
10460,"107-1_60710100",126,1,"CH","2020-05-12 23:39:13"
10461,"107-1_60710100",507,1,"CH","2020-05-12 23:39:13"
10462,"107-1_60710100",574,1,"CH","2020-05-12 23:39:13"
10463,"107-1_60710100",581,1,"CH","2020-05-12 23:39:13"
10464,"107-1_60710100",615,7,"CH","2020-05-12 23:39:13"
10465,"107-1_60710100",646,1,"CH","2020-05-12 23:39:13"
10466,"107-1_60710100",652,1,"CH","2020-05-12 23:39:13"
10467,"107-1_60710100",659,1,"CH","2020-05-12 23:39:13"
10468,"107-1_60710100",742,1,"CH","2020-05-12 23:39:13"
